QUERY 	 DOCUMENT 	 RANK 		 RELEVANCY 	
352 	FT911-1834		783	1.9670967124232792%
352 	FT911-1493		784	1.9668608930374503%
352 	FT911-5186		785	1.9667706463941421%
352 	FT911-2641		786	1.9666810255611467%
352 	FT911-3108		787	1.9570433450991778%
352 	FT911-2166		788	1.9519742585672364%
352 	FT911-4059		789	1.947228984490637%
352 	FT911-5178		790	1.9471256669627857%
352 	FT911-3978		791	1.9456817133404358%
352 	FT911-3968		792	1.9446554304359414%
352 	FT911-994		793	1.9435415276918167%
352 	FT911-4466		794	1.9432062234083922%
352 	FT911-1490		795	1.9418107115942995%
352 	FT911-4937		796	1.9402161925282422%
352 	FT911-4970		797	1.9399503829305724%
352 	FT911-2617		798	1.9384682397695567%
352 	FT911-4737		799	1.9364261024511584%
352 	FT911-2654		800	1.9363446547366552%
352 	FT911-2284		801	1.9358495220452183%
352 	FT911-2655		802	1.934196216145594%
352 	FT911-2595		803	1.933454473292093%
352 	FT911-1495		804	1.9324024776418518%
352 	FT911-2648		805	1.928682426879776%
352 	FT911-371		806	1.9232548507725902%
352 	FT911-4759		807	1.914116920792735%
352 	FT911-3194		808	1.9133128819050143%
352 	FT911-4960		809	1.9129088616776064%
352 	FT911-1974		810	1.9118743120645039%
352 	FT911-614		811	1.9073581177398151%
352 	FT911-3783		812	1.905219974785868%
352 	FT911-2432		813	1.9034332678787786%
352 	FT911-2277		814	1.9020154632367698%
352 	FT911-821		815	1.9019868037138474%
352 	FT911-4251		816	1.897978078212425%
352 	FT911-4903		817	1.897135142833355%
352 	FT911-115		818	1.8970102787461134%
352 	FT911-5261		819	1.896143435631357%
352 	FT911-2570		820	1.8939296527559786%
352 	FT911-658		821	1.893130292576351%
352 	FT911-3359		822	1.8910799991764142%
352 	FT911-3373		823	1.8882283832117783%
352 	FT911-1876		824	1.888102066973809%
352 	FT911-3495		825	1.8851600475904924%
352 	FT911-3713		826	1.8839984500675593%
352 	FT911-2731		827	1.8834458203621138%
352 	FT911-3606		828	1.8824016816621774%
352 	FT911-2694		829	1.8777775662721663%
352 	FT911-2273		830	1.8774107908571143%
352 	FT911-1420		831	1.8772300322029256%
352 	FT911-133		832	1.8759446322190658%
352 	FT911-2602		833	1.8755208856405525%
352 	FT911-5175		834	1.8681697971643565%
352 	FT911-2774		835	1.8667727761225696%
352 	FT911-1760		836	1.8643150493687664%
352 	FT911-872		837	1.8641380281296624%
352 	FT911-54		838	1.8616150004532186%
352 	FT911-1695		839	1.8609214164447454%
352 	FT911-4928		840	1.8588517051619946%
352 	FT911-1304		841	1.857608593035585%
352 	FT911-75		842	1.8515456788273938%
352 	FT911-2518		843	1.848516804140047%
352 	FT911-654		844	1.8429893988803248%
352 	FT911-3461		845	1.8408796712942463%
352 	FT911-1225		846	1.8396785807869034%
352 	FT911-750		847	1.8385358001642733%
352 	FT911-355		848	1.836823117347106%
352 	FT911-753		849	1.8346211464603426%
352 	FT911-4622		850	1.8345209676175447%
352 	FT911-4057		851	1.8316491497148577%
352 	FT911-4956		852	1.8271444757841002%
352 	FT911-4122		853	1.8256098004079753%
352 	FT911-1504		854	1.815982511232887%
352 	FT911-14		855	1.8116139218959741%
352 	FT911-2450		856	1.8079975724559665%
352 	FT911-842		857	1.8073537618931725%
352 	FT911-510		858	1.8072236719642558%
352 	FT911-4493		859	1.806487870220919%
352 	FT911-2206		860	1.8051162885935719%
352 	FT911-2228		861	1.803753138866398%
352 	FT911-1372		862	1.802758368743295%
352 	FT911-307		863	1.8007237307933064%
352 	FT911-2801		864	1.8006363246880626%
352 	FT911-1885		865	1.7990718314921317%
352 	FT911-3936		866	1.7973684535222412%
352 	FT911-151		867	1.79651634699353%
352 	FT911-2551		868	1.7961404123658733%
352 	FT911-3582		869	1.791111872743776%
352 	FT911-4340		870	1.788606429512456%
352 	FT911-5273		871	1.7880848018417124%
352 	FT911-377		872	1.7857993110562773%
352 	FT911-2853		873	1.7843044107016655%
352 	FT911-5342		874	1.7825144755077613%
352 	FT911-4168		875	1.7824563540224991%
352 	FT911-3527		876	1.782388280019001%
352 	FT911-3385		877	1.7822461769772968%
352 	FT911-463		878	1.7789840870119735%
352 	FT911-4114		879	1.7780701172027316%
352 	FT911-256		880	1.777353497943009%
352 	FT911-135		881	1.775647090741593%
352 	FT911-1373		882	1.7747391946390993%
352 	FT911-189		883	1.7741471254921748%
352 	FT911-3164		884	1.773204548521954%
352 	FT911-4852		885	1.7709332675762066%
352 	FT911-3280		886	1.7696777506880785%
352 	FT911-3159		887	1.769380749237849%
352 	FT911-4840		888	1.7689098051804493%
352 	FT911-369		889	1.7673280306012527%
352 	FT911-2795		890	1.7662921386116617%
352 	FT911-477		891	1.7661484327689398%
352 	FT911-3006		892	1.764525028996712%
352 	FT911-2625		893	1.7615444945802285%
352 	FT911-4358		894	1.761038228818761%
352 	FT911-3891		895	1.759135567739823%
352 	FT911-1671		896	1.7589656602260595%
352 	FT911-3371		897	1.7588816748947786%
352 	FT911-2772		898	1.7588785132981197%
352 	FT911-1192		899	1.7560880207064422%
352 	FT911-2951		900	1.753327195189788%
352 	FT911-2527		901	1.7513659636433354%
352 	FT911-1836		902	1.7472129914566346%
352 	FT911-855		903	1.7383190422064254%
352 	FT911-907		904	1.735341570766629%
352 	FT911-2991		905	1.7328663101620547%
352 	FT911-1273		906	1.731315810441852%
352 	FT911-2187		907	1.7301842451288467%
352 	FT911-1079		908	1.730146132817921%
352 	FT911-2484		909	1.7295036945469924%
352 	FT911-4531		910	1.7285941292696134%
352 	FT911-2375		911	1.7274984386764873%
352 	FT911-400		912	1.7265401804837595%
352 	FT911-1252		913	1.7257084400410498%
352 	FT911-1755		914	1.7203412350187686%
352 	FT911-4986		915	1.717326025967243%
352 	FT911-3115		916	1.7162513303157447%
352 	FT911-2473		917	1.7140156283017394%
352 	FT911-2349		918	1.7134440780377698%
352 	FT911-2738		919	1.71041761132373%
352 	FT911-1474		920	1.7078225494470856%
352 	FT911-2911		921	1.7059348794047888%
352 	FT911-619		922	1.7055448859611542%
352 	FT911-1960		923	1.7053550715475634%
352 	FT911-5277		924	1.7034924312708917%
352 	FT911-2118		925	1.7034671402464592%
352 	FT911-3730		926	1.7023088660193937%
352 	FT911-1971		927	1.7014113918320077%
352 	FT911-4116		928	1.70008008505543%
352 	FT911-255		929	1.700035673493975%
352 	FT911-3038		930	1.6953637398194277%
352 	FT911-5323		931	1.693851303808111%
352 	FT911-5049		932	1.691984100951343%
352 	FT911-2125		933	1.6896345161144928%
352 	FT911-1595		934	1.6890453602404116%
352 	FT911-4794		935	1.681690827054455%
352 	FT911-4163		936	1.678629152691932%
352 	FT911-2037		937	1.678172076041309%
352 	FT911-408		938	1.676276924034196%
352 	FT911-4129		939	1.6761265030530141%
352 	FT911-2526		940	1.6730345351636102%
352 	FT911-3230		941	1.6705607188304175%
352 	FT911-1201		942	1.6694388808171756%
352 	FT911-3544		943	1.6679921465333492%
352 	FT911-4016		944	1.666498947651487%
352 	FT911-5352		945	1.6650471073936894%
352 	FT911-3405		946	1.6631724057307593%
352 	FT911-2721		947	1.662093554066499%
352 	FT911-2711		948	1.6607868846357838%
352 	FT911-2152		949	1.653521307669141%
352 	FT911-4793		950	1.6535157094720698%
352 	FT911-3100		951	1.65295172584684%
352 	FT911-2164		952	1.6507873921767287%
352 	FT911-2864		953	1.649902605728003%
352 	FT911-4946		954	1.6457497319026355%
352 	FT911-2557		955	1.6404878565127794%
352 	FT911-500		956	1.6403866162565532%
352 	FT911-3112		957	1.6374154509574481%
352 	FT911-514		958	1.637343023572672%
352 	FT911-2165		959	1.6361185357387371%
352 	FT911-1437		960	1.6327093335652556%
352 	FT911-5304		961	1.6320475518197326%
352 	FT911-3443		962	1.6304783102408404%
352 	FT911-5349		963	1.6290340593605002%
352 	FT911-1223		964	1.627917382749506%
352 	FT911-1620		965	1.6276745814593152%
352 	FT911-4020		966	1.6262146209189408%
352 	FT911-3790		967	1.6255442498993313%
352 	FT911-1617		968	1.6236393045637887%
352 	FT911-177		969	1.6231976791541296%
352 	FT911-4276		970	1.618873432452696%
352 	FT911-2838		971	1.6185971449922794%
352 	FT911-4207		972	1.6151956737116224%
352 	FT911-2819		973	1.6105051608203216%
352 	FT911-828		974	1.6093681768536237%
352 	FT911-1664		975	1.6085733037006493%
352 	FT911-4289		976	1.6083841156318661%
352 	FT911-346		977	1.6077704297596684%
352 	FT911-1975		978	1.6071021871545577%
352 	FT911-2015		979	1.6045298593222548%
352 	FT911-1774		980	1.6040477936563282%
352 	FT911-1091		981	1.6016315274727644%
352 	FT911-5244		982	1.6005958058623322%
352 	FT911-3024		983	1.6004220636302775%
352 	FT911-3510		984	1.5988404236344234%
352 	FT911-2700		985	1.5987482726341393%
352 	FT911-5303		986	1.588917718871481%
352 	FT911-2082		987	1.5882855955452992%
352 	FT911-3134		988	1.587185875585061%
352 	FT911-4855		989	1.5867294651563488%
352 	FT911-4344		990	1.5862324154428205%
352 	FT911-969		991	1.585399428958255%
352 	FT911-3948		992	1.5840845251636573%
352 	FT911-1915		993	1.583590179970817%
352 	FT911-2459		994	1.5824865445562861%
352 	FT911-2815		995	1.581335526793877%
352 	FT911-2053		996	1.5803332873918492%
352 	FT911-3864		997	1.5787030873857029%
352 	FT911-4643		998	1.5760058395037844%
352 	FT911-2056		999	1.574259443667301%
352 	FT911-3939		1000	1.574166928290731%
352 	FT911-2454		1001	1.573764180250724%
352 	FT911-760		1002	1.5729000089900913%
352 	FT911-2806		1003	1.5728989133203828%
352 	FT911-3308		1004	1.5727657966301236%
352 	FT911-5328		1005	1.5719980257595494%
352 	FT911-1280		1006	1.570831947072665%
352 	FT911-4003		1007	1.5701273365741792%
352 	FT911-1348		1008	1.5682409316994828%
352 	FT911-5054		1009	1.5641039226572833%
352 	FT911-5188		1010	1.5622995902097376%
352 	FT911-1250		1011	1.5608815728878818%
352 	FT911-134		1012	1.5603778444596885%
352 	FT911-5058		1013	1.558284302648019%
352 	FT911-3986		1014	1.5564681271035858%
352 	FT911-3095		1015	1.5536078812842942%
352 	FT911-1934		1016	1.5531383160330525%
352 	FT911-2834		1017	1.5516220537337604%
352 	FT911-2722		1018	1.5511951841833707%
352 	FT911-537		1019	1.5479096716692946%
352 	FT911-3442		1020	1.5474445305706397%
352 	FT911-1734		1021	1.544986550532347%
352 	FT911-1614		1022	1.5427950621748232%
352 	FT911-2062		1023	1.5426498683046852%
352 	FT911-3152		1024	1.5387890773092208%
352 	FT911-3972		1025	1.5344541339701399%
352 	FT911-1104		1026	1.534291816465773%
352 	FT911-379		1027	1.5332098824350893%
352 	FT911-2146		1028	1.531763079411299%
352 	FT911-1002		1029	1.5316033484552039%
352 	FT911-1478		1030	1.5292261792982487%
352 	FT911-1553		1031	1.5272344663050876%
352 	FT911-660		1032	1.5260544352287102%
352 	FT911-624		1033	1.523156065820027%
352 	FT911-1965		1034	1.5229826148051426%
352 	FT911-875		1035	1.5227271405599487%
352 	FT911-2750		1036	1.5209318492137611%
352 	FT911-3462		1037	1.5202086147752691%
352 	FT911-3002		1038	1.5166777050009568%
352 	FT911-4018		1039	1.5118694729504167%
352 	FT911-5172		1040	1.509421429570091%
352 	FT911-632		1041	1.508658792621952%
352 	FT911-3185		1042	1.5058498383670451%
352 	FT911-4734		1043	1.5040939056161635%
352 	FT911-4310		1044	1.5039126012791801%
352 	FT911-4848		1045	1.5001263788729475%
352 	FT911-2535		1046	1.4992248543749742%
352 	FT911-2436		1047	1.4989326754195427%
352 	FT911-1505		1048	1.4976591362423004%
352 	FT911-97		1049	1.49645860678274%
352 	FT911-195		1050	1.4910639926167097%
352 	FT911-2669		1051	1.4851043489156823%
352 	FT911-606		1052	1.4838943257502721%
352 	FT911-2132		1053	1.4803823795780515%
352 	FT911-2519		1054	1.4742400443288135%
352 	FT911-1434		1055	1.474238815458518%
352 	FT911-2826		1056	1.4739968649486745%
352 	FT911-1481		1057	1.4716953343615287%
352 	FT911-4192		1058	1.469618282675247%
352 	FT911-3459		1059	1.4695985421879891%
352 	FT911-2552		1060	1.4692386276830052%
352 	FT911-5101		1061	1.4677602452733711%
352 	FT911-1022		1062	1.4652933104856887%
352 	FT911-3724		1063	1.4638264755814592%
352 	FT911-3008		1064	1.4636054243960481%
352 	FT911-1230		1065	1.4618739548515773%
352 	FT911-5181		1066	1.4611342902549618%
352 	FT911-3813		1067	1.457540529498651%
352 	FT911-5232		1068	1.4568786622521697%
352 	FT911-2600		1069	1.4567323382713724%
352 	FT911-3366		1070	1.456216179494383%
352 	FT911-1715		1071	1.4559945604372355%
352 	FT911-2520		1072	1.4534021403140027%
352 	FT911-739		1073	1.453162168811286%
352 	FT911-1770		1074	1.450712658540333%
352 	FT911-3105		1075	1.4499742213950844%
352 	FT911-1980		1076	1.446392556574581%
352 	FT911-5237		1077	1.4447143206633961%
352 	FT911-1050		1078	1.444404470279507%
352 	FT911-4859		1079	1.4429191344678638%
352 	FT911-2395		1080	1.4413430968884202%
352 	FT911-686		1081	1.4409561699931508%
352 	FT911-366		1082	1.4403737035504331%
352 	FT911-466		1083	1.4393451731809792%
352 	FT911-2784		1084	1.437894549763313%
352 	FT911-4367		1085	1.4374884583794818%
352 	FT911-778		1086	1.4344516327353987%
352 	FT911-4213		1087	1.4334587721388785%
352 	FT911-3917		1088	1.4288223487662661%
352 	FT911-3243		1089	1.4272216404095346%
352 	FT911-661		1090	1.4254208522511527%
352 	FT911-2512		1091	1.4249333574463285%
352 	FT911-4760		1092	1.4228087706021761%
352 	FT911-4599		1093	1.422599948109809%
352 	FT911-4463		1094	1.419100951795593%
352 	FT911-3981		1095	1.417969513669091%
352 	FT911-2244		1096	1.4177441879047605%
352 	FT911-4675		1097	1.4156376816215368%
352 	FT911-2142		1098	1.4145758658247156%
352 	FT911-1691		1099	1.4135507195277763%
352 	FT911-807		1100	1.4129935443852242%
352 	FT911-2513		1101	1.4119521286721721%
352 	FT911-3369		1102	1.4050978823386382%
352 	FT911-1539		1103	1.403654167820571%
352 	FT911-1861		1104	1.4033963802917029%
352 	FT911-3962		1105	1.4027675251334815%
352 	FT911-847		1106	1.4004343998507105%
352 	FT911-4642		1107	1.4003230414871142%
352 	FT911-3887		1108	1.399533453411044%
352 	FT911-4049		1109	1.397978799983338%
352 	FT911-4456		1110	1.3966025835957196%
352 	FT911-4176		1111	1.3943731506825965%
352 	FT911-2446		1112	1.3912391561465165%
352 	FT911-3539		1113	1.3907713108743012%
352 	FT911-4888		1114	1.3907657816244245%
352 	FT911-3097		1115	1.3886469670752235%
352 	FT911-1868		1116	1.3885732060248817%
352 	FT911-5033		1117	1.3883510574386406%
352 	FT911-3468		1118	1.385920043447805%
352 	FT911-3362		1119	1.3849317942630694%
352 	FT911-458		1120	1.3828616096439457%
352 	FT911-4088		1121	1.382534164341412%
352 	FT911-925		1122	1.3811591732735626%
352 	FT911-4858		1123	1.381058908601327%
352 	FT911-4352		1124	1.3784729714656947%
352 	FT911-4378		1125	1.3784379357365806%
352 	FT911-5091		1126	1.372599569271201%
352 	FT911-3289		1127	1.3713666441630892%
352 	FT911-3856		1128	1.3705641658491148%
352 	FT911-2818		1129	1.3655170209641003%
352 	FT911-438		1130	1.3639718240564132%
352 	FT911-2720		1131	1.362858811662948%
352 	FT911-4623		1132	1.362285587254196%
352 	FT911-1480		1133	1.3615280366370406%
352 	FT911-1115		1134	1.3610950211960933%
352 	FT911-348		1135	1.3604431167531335%
352 	FT911-601		1136	1.360278576599316%
352 	FT911-2042		1137	1.3569368756714197%
352 	FT911-1632		1138	1.3566508540736115%
352 	FT911-1968		1139	1.355331657000452%
352 	FT911-3293		1140	1.3550463697629924%
352 	FT911-740		1141	1.3546359006373432%
352 	FT911-584		1142	1.3527667887209982%
352 	FT911-788		1143	1.352557710728005%
352 	FT911-1253		1144	1.3523862537086873%
352 	FT911-418		1145	1.3521238571386598%
352 	FT911-374		1146	1.3502283577988765%
352 	FT911-4117		1147	1.3495437299602573%
352 	FT911-4223		1148	1.3480436432871807%
352 	FT911-841		1149	1.34435393700278%
352 	FT911-3985		1150	1.3435316170765386%
352 	FT911-370		1151	1.3416567820757914%
352 	FT911-1134		1152	1.33988220606628%
352 	FT911-3977		1153	1.3396529689706862%
352 	FT911-1418		1154	1.3383267881874126%
352 	FT911-1337		1155	1.3377883496507037%
352 	FT911-315		1156	1.3377796382755298%
352 	FT911-3567		1157	1.3328263576044517%
352 	FT911-1652		1158	1.3312835706243915%
352 	FT911-4420		1159	1.3294723389054581%
352 	FT911-351		1160	1.3285037881309265%
352 	FT911-5278		1161	1.3266654933380928%
352 	FT911-655		1162	1.3230822725117508%
352 	FT911-1564		1163	1.3230524672728252%
352 	FT911-2848		1164	1.322902048210389%
352 	FT911-3957		1165	1.3222863310303417%
352 	FT911-1500		1166	1.3216090650027241%
352 	FT911-118		1167	1.3151538892811259%
352 	FT911-1228		1168	1.3132670531085249%
352 	FT911-2981		1169	1.313220021411026%
352 	FT911-4601		1170	1.3127496327406496%
352 	FT911-2460		1171	1.3076149639905281%
352 	FT911-1352		1172	1.3072277041548932%
352 	FT911-106		1173	1.3036099464639326%
352 	FT911-4589		1174	1.3036007605188882%
352 	FT911-4776		1175	1.3028407389600924%
352 	FT911-264		1176	1.2971957860683556%
352 	FT911-4653		1177	1.2942830095613884%
352 	FT911-3449		1178	1.2941794373437372%
352 	FT911-3276		1179	1.2921239396531745%
352 	FT911-3758		1180	1.2915328210975856%
352 	FT911-3101		1181	1.2911739444766965%
352 	FT911-3466		1182	1.289525016899703%
352 	FT911-1534		1183	1.2893361811218242%
352 	FT911-4058		1184	1.2890917232483978%
352 	FT911-3013		1185	1.2863318655965539%
352 	FT911-2936		1186	1.2863014314526209%
352 	FT911-683		1187	1.2855117417721107%
352 	FT911-976		1188	1.2763214028001442%
352 	FT911-4112		1189	1.2755474983094461%
352 	FT911-3021		1190	1.27510286646363%
352 	FT911-4177		1191	1.271091582743979%
352 	FT911-213		1192	1.2682185145379987%
352 	FT911-2218		1193	1.2666081586156661%
352 	FT911-208		1194	1.266603456182192%
352 	FT911-1633		1195	1.2635173662360257%
352 	FT911-608		1196	1.2623139619754074%
352 	FT911-5103		1197	1.2614814513684336%
352 	FT911-3921		1198	1.2572253097102914%
352 	FT911-1218		1199	1.257026714786447%
352 	FT911-2223		1200	1.253973612006305%
352 	FT911-5280		1201	1.25284708702473%
352 	FT911-800		1202	1.2518456164513008%
352 	FT911-873		1203	1.2496865595472242%
352 	FT911-4291		1204	1.2487958865751418%
352 	FT911-390		1205	1.2473016652947435%
352 	FT911-1804		1206	1.2467991527977842%
352 	FT911-3726		1207	1.2444144540368158%
352 	FT911-2391		1208	1.2439403234810666%
352 	FT911-3017		1209	1.2432732385818783%
352 	FT911-3855		1210	1.242403557750009%
352 	FT911-5337		1211	1.2403243667657649%
352 	FT911-3436		1212	1.2399316047608904%
352 	FT911-1344		1213	1.2389948861033433%
352 	FT911-5264		1214	1.2386129669506307%
352 	FT911-389		1215	1.237572949429755%
352 	FT911-2866		1216	1.2371470624294847%
352 	FT911-1052		1217	1.2358493445414076%
352 	FT911-2083		1218	1.234427176967916%
352 	FT911-2028		1219	1.2338603035167701%
352 	FT911-5117		1220	1.2337789409023514%
352 	FT911-3379		1221	1.2336667470999907%
352 	FT911-3865		1222	1.2333472113081292%
352 	FT911-1021		1223	1.2303415161498783%
352 	FT911-5121		1224	1.2302285676765572%
352 	FT911-723		1225	1.2297423184105667%
352 	FT911-2858		1226	1.229444519904872%
352 	FT911-1840		1227	1.2293786887517373%
352 	FT911-1399		1228	1.2253974512886914%
352 	FT911-310		1229	1.225223779429365%
352 	FT911-1310		1230	1.223306371145399%
352 	FT911-2342		1231	1.2227481295091942%
352 	FT911-1098		1232	1.2207595610391497%
352 	FT911-789		1233	1.2131307262068711%
352 	FT911-4239		1234	1.2113028586892798%
352 	FT911-3249		1235	1.2081042717336303%
352 	FT911-1342		1236	1.2078733262177117%
352 	FT911-2954		1237	1.2075088631314366%
352 	FT911-2896		1238	1.207369686586623%
352 	FT911-4060		1239	1.2066760951809579%
352 	FT911-1634		1240	1.2038653391784233%
352 	FT911-4118		1241	1.2007786985903914%
352 	FT911-2949		1242	1.1984704220462339%
352 	FT911-633		1243	1.1980253753294685%
352 	FT911-1522		1244	1.1978801022277956%
352 	FT911-1200		1245	1.1972569318785133%
352 	FT911-2185		1246	1.1971134907153766%
352 	FT911-493		1247	1.1962759048990466%
352 	FT911-1681		1248	1.1945963689237655%
352 	FT911-3509		1249	1.1932842657937568%
352 	FT911-1944		1250	1.1926558829967095%
352 	FT911-2537		1251	1.190010251932452%
352 	FT911-1482		1252	1.1890339698146521%
352 	FT911-4092		1253	1.1876871154656439%
352 	FT911-2144		1254	1.186943326373722%
352 	FT911-2842		1255	1.1863800558549602%
352 	FT911-1187		1256	1.1841486631406468%
352 	FT911-4640		1257	1.1841186245040594%
352 	FT911-3543		1258	1.183121002905858%
352 	FT911-3551		1259	1.1803569619826262%
352 	FT911-3018		1260	1.1771682084286634%
352 	FT911-5080		1261	1.176844460069332%
352 	FT911-3144		1262	1.1760547312772085%
352 	FT911-258		1263	1.1756007062664406%
352 	FT911-141		1264	1.1741729757625714%
352 	FT911-3402		1265	1.1713178973889293%
352 	FT911-48		1266	1.170486600605449%
352 	FT911-5185		1267	1.167165875122028%
352 	FT911-397		1268	1.1666280714664594%
352 	FT911-4141		1269	1.1648820575258914%
352 	FT911-1248		1270	1.1601487379161157%
352 	FT911-376		1271	1.1597205279651706%
352 	FT911-1943		1272	1.1580439484130376%
352 	FT911-2075		1273	1.1580070147040407%
352 	FT911-1207		1274	1.1546903567533349%
352 	FT911-798		1275	1.154485278137551%
352 	FT911-559		1276	1.1508493954059835%
352 	FT911-4194		1277	1.1470742978053057%
352 	FT911-4467		1278	1.1465440637912174%
352 	FT911-1661		1279	1.1463731005653703%
352 	FT911-2856		1280	1.143824736284393%
352 	FT911-5241		1281	1.1437045180467973%
352 	FT911-2619		1282	1.1411273199215253%
352 	FT911-3604		1283	1.1396757011429985%
352 	FT911-5239		1284	1.1375584630227313%
352 	FT911-3888		1285	1.1359682840265302%
352 	FT911-1526		1286	1.1350863971214942%
352 	FT911-4582		1287	1.1274105373668326%
352 	FT911-4470		1288	1.1257609867259715%
352 	FT911-4235		1289	1.1256133363364464%
352 	FT911-4386		1290	1.1254956821986217%
352 	FT911-3952		1291	1.1250116197721545%
352 	FT911-4638		1292	1.1246599458418949%
352 	FT911-4660		1293	1.124511605285388%
352 	FT911-2435		1294	1.1242109745079072%
352 	FT911-4598		1295	1.1231190476401136%
352 	FT911-4258		1296	1.1229680201489367%
352 	FT911-1524		1297	1.1175300313729126%
352 	FT911-3232		1298	1.1154457857484492%
352 	FT911-2371		1299	1.1142805546457288%
352 	FT911-3445		1300	1.1108895698566565%
352 	FT911-78		1301	1.1099046839440445%
352 	FT911-3166		1302	1.1097793771640319%
352 	FT911-1659		1303	1.1094122777034388%
352 	FT911-367		1304	1.1087146675403523%
352 	FT911-4691		1305	1.1078743429820583%
352 	FT911-337		1306	1.1063439909428967%
352 	FT911-1771		1307	1.106317905503345%
352 	FT911-490		1308	1.105729490321088%
352 	FT911-766		1309	1.0996374633915946%
352 	FT911-5130		1310	1.0984279771337837%
352 	FT911-401		1311	1.0982885221775542%
352 	FT911-2029		1312	1.0981246413723833%
352 	FT911-4747		1313	1.0958566634040758%
352 	FT911-3116		1314	1.0957684102265581%
352 	FT911-3322		1315	1.0952341767919163%
352 	FT911-1199		1316	1.0947150417608549%
352 	FT911-1550		1317	1.0920949382245457%
352 	FT911-480		1318	1.084514239860921%
352 	FT911-4025		1319	1.0837246007094279%
352 	FT911-5078		1320	1.082849531597919%
352 	FT911-1953		1321	1.081217582352725%
352 	FT911-3103		1322	1.0795790008016626%
352 	FT911-66		1323	1.072140330318005%
352 	FT911-140		1324	1.070880223565687%
352 	FT911-2548		1325	1.0684318922088192%
352 	FT911-368		1326	1.0681636876841185%
352 	FT911-3607		1327	1.065245128380618%
352 	FT911-4572		1328	1.0641197311707615%
352 	FT911-5275		1329	1.0636606436730163%
352 	FT911-1017		1330	1.06167679382792%
352 	FT911-266		1331	1.058381613553281%
352 	FT911-5240		1332	1.0566410699698066%
352 	FT911-2800		1333	1.0562389514376747%
352 	FT911-5184		1334	1.0547902450076563%
352 	FT911-2376		1335	1.0527357358179386%
352 	FT911-4723		1336	1.05259758214358%
352 	FT911-414		1337	1.0515554364773718%
352 	FT911-2150		1338	1.0515472698712431%
352 	FT911-2031		1339	1.0514118317659735%
352 	FT911-1573		1340	1.0501072832117468%
352 	FT911-1679		1341	1.0488644336586317%
352 	FT911-1501		1342	1.0480681134407155%
352 	FT911-489		1343	1.0471309726374747%
352 	FT911-1486		1344	1.0465270835720537%
352 	FT911-1070		1345	1.04451823252947%
352 	FT911-4178		1346	1.043860977497556%
352 	FT911-252		1347	1.0424800358532977%
352 	FT911-4127		1348	1.0410212072734089%
352 	FT911-5109		1349	1.0408707758250253%
352 	FT911-5156		1350	1.0404855262146722%
352 	FT911-5214		1351	1.0404823669028382%
352 	FT911-4555		1352	1.0390046127133485%
352 	FT911-420		1353	1.0387928401012219%
352 	FT911-3275		1354	1.0375951690549612%
352 	FT911-2286		1355	1.0356801742785269%
352 	FT911-396		1356	1.03463333736698%
352 	FT911-3255		1357	1.0339719487700822%
352 	FT911-4206		1358	1.0302032606726943%
352 	FT911-2456		1359	1.0280645864806732%
352 	FT911-585		1360	1.0256965386738222%
352 	FT911-1296		1361	1.0242259633071809%
352 	FT911-2651		1362	1.0227154213217813%
352 	FT911-2020		1363	1.0217013711387017%
352 	FT911-2041		1364	1.021137689475043%
352 	FT911-2944		1365	1.020527800818072%
352 	FT911-3545		1366	1.0195277372198503%
352 	FT911-504		1367	1.0184592321223584%
352 	FT911-3961		1368	1.0183676597490772%
352 	FT911-4796		1369	1.0117845829548604%
352 	FT911-2298		1370	1.0112226107752385%
352 	FT911-4938		1371	1.0097948923975444%
352 	FT911-2061		1372	1.008935980590651%
352 	FT911-1316		1373	1.0079149982447044%
352 	FT911-2822		1374	1.0072457338212764%
352 	FT911-2915		1375	1.0066948762805856%
352 	FT911-2209		1376	1.0060636567854788%
352 	FT911-1544		1377	1.0028287347689355%
352 	FT911-1947		1378	1.0018644118527118%
352 	FT911-2952		1379	1.0010070767505572%
352 	FT911-2040		1380	1.0008914441689127%
352 	FT911-1426		1381	1.000695799388265%
352 	FT911-1882		1382	1.000318013161675%
352 	FT911-2956		1383	0.9987348394721303%
352 	FT911-1837		1384	0.9974930419395915%
352 	FT911-2892		1385	0.9967136635000633%
352 	FT911-342		1386	0.9958803229449652%
352 	FT911-4720		1387	0.994349334158591%
352 	FT911-2000		1388	0.9942132579423555%
352 	FT911-2791		1389	0.9924455669275599%
352 	FT911-4104		1390	0.9884679657714693%
352 	FT911-5357		1391	0.9869272037357163%
352 	FT911-2568		1392	0.9863417842516516%
352 	FT911-1314		1393	0.9861836398790994%
352 	FT911-4366		1394	0.9847923901132202%
352 	FT911-3739		1395	0.9840195137420858%
352 	FT911-4655		1396	0.9829400684436128%
352 	FT911-1969		1397	0.9805493884952251%
352 	FT911-2119		1398	0.9799843042104843%
352 	FT911-5176		1399	0.9796824056223548%
352 	FT911-3440		1400	0.9770888488795086%
352 	FT911-4390		1401	0.9753631429377092%
352 	FT911-1105		1402	0.9752120275923797%
352 	FT911-2521		1403	0.9706932803598115%
352 	FT911-4397		1404	0.9702787181809213%
352 	FT911-4711		1405	0.9700646558109797%
352 	FT911-1912		1406	0.9696418508806046%
352 	FT911-3796		1407	0.9692742596742111%
352 	FT911-5160		1408	0.9688856035572233%
352 	FT911-298		1409	0.9687975722134232%
