QUERY 	 DOCUMENT 	 RANK 		 RELEVANCY 	
352 	FT911-2048		511	1.962404550506294%
352 	FT911-253		512	1.9596578881481945%
352 	FT911-1919		513	1.9585489873777653%
352 	FT911-4942		514	1.9572436576774637%
352 	FT911-3731		515	1.9538230666010605%
352 	FT911-2066		516	1.95227651609471%
352 	FT911-4860		517	1.95177960941826%
352 	FT911-3288		518	1.948649680796797%
352 	FT911-435		519	1.9439565869163677%
352 	FT911-3233		520	1.9429227994621747%
352 	FT911-1438		521	1.9424866329118777%
352 	FT911-1481		522	1.942279788157182%
352 	FT911-3661		523	1.9299879998453888%
352 	FT911-274		524	1.9291024344730685%
352 	FT911-84		525	1.9257254742693057%
352 	FT911-4202		526	1.9215835371045455%
352 	FT911-4048		527	1.9187868425136951%
352 	FT911-5015		528	1.9166516608280046%
352 	FT911-2395		529	1.9022222191801483%
352 	FT911-5221		530	1.9016511763518398%
352 	FT911-1078		531	1.901055427560164%
352 	FT911-366		532	1.900942855820637%
352 	FT911-2741		533	1.8907323616421705%
352 	FT911-3976		534	1.8873904783128492%
352 	FT911-1595		535	1.8843099703161441%
352 	FT911-2742		536	1.8811216469522583%
352 	FT911-1496		537	1.8750468182871585%
352 	FT911-53		538	1.8737266782105169%
352 	FT911-5345		539	1.8690303625237457%
352 	FT911-3312		540	1.8614682419038735%
352 	FT911-4856		541	1.848251045701978%
352 	FT911-4642		542	1.848085725943517%
352 	FT911-4571		543	1.8478149391267011%
352 	FT911-42		544	1.8407580281831377%
352 	FT911-2484		545	1.8393932159463646%
352 	FT911-613		546	1.8368683812565374%
352 	FT911-1845		547	1.8337432748500182%
352 	FT911-859		548	1.8319789836558926%
352 	FT911-853		549	1.831894040847569%
352 	FT911-1566		550	1.8295693343430415%
352 	FT911-2657		551	1.8209120164815356%
352 	FT911-3542		552	1.8176285807542185%
352 	FT911-1427		553	1.8122370206926242%
352 	FT911-3109		554	1.80173051744748%
352 	FT911-4735		555	1.7996775980494788%
352 	FT911-5143		556	1.7982136793349999%
352 	FT911-4469		557	1.7960294374101238%
352 	FT911-2942		558	1.787254765145321%
352 	FT911-520		559	1.7856809271823604%
352 	FT911-374		560	1.7819729311618429%
352 	FT911-1003		561	1.7810282477897552%
352 	FT911-1790		562	1.7718886839260644%
352 	FT911-4225		563	1.770250861999513%
352 	FT911-1675		564	1.765769473888947%
352 	FT911-3168		565	1.7647817340733487%
352 	FT911-1378		566	1.759144270885553%
352 	FT911-2693		567	1.759013433169979%
352 	FT911-682		568	1.7503795445348846%
352 	FT911-4132		569	1.7481052737433111%
352 	FT911-3960		570	1.7334251112999048%
352 	FT911-1148		571	1.7288240525915346%
352 	FT911-2166		572	1.7174207463997206%
352 	FT911-5178		573	1.713154772206795%
352 	FT911-4103		574	1.7131035064224136%
352 	FT911-3968		575	1.710981364724039%
352 	FT911-1490		576	1.7084784735435499%
352 	FT911-4937		577	1.7070755553889907%
352 	FT911-2617		578	1.705537640471149%
352 	FT911-2654		579	1.7036692300778038%
352 	FT911-2284		580	1.7032335936175578%
352 	FT911-2648		581	1.6969277123414457%
352 	FT911-4172		582	1.696189891058136%
352 	FT911-2970		583	1.6920461165928424%
352 	FT911-614		584	1.6781657790019704%
352 	FT911-4177		585	1.6775316415142465%
352 	FT911-3165		586	1.6739844531340382%
352 	FT911-821		587	1.6734398938612536%
352 	FT911-4251		588	1.6699128656166198%
352 	FT911-4903		589	1.6691712192032335%
352 	FT911-5261		590	1.6682986777157671%
352 	FT911-2570		591	1.6663509078507128%
352 	FT911-658		592	1.6656476005451413%
352 	FT911-2126		593	1.6622928590534052%
352 	FT911-3373		594	1.6613347153712008%
352 	FT911-2373		595	1.6608352158258721%
352 	FT911-3921		596	1.6592315346771989%
352 	FT911-5340		597	1.6547329488217528%
352 	FT911-800		598	1.6521316484171422%
352 	FT911-2273		599	1.6518169886622271%
352 	FT911-2602		600	1.650154178605482%
352 	FT911-1964		601	1.6431449991246265%
352 	FT911-872		602	1.6401391102424068%
352 	FT911-1695		603	1.6373090136791237%
352 	FT911-4928		604	1.6354880034478394%
352 	FT911-75		605	1.6290598852768574%
352 	FT911-2518		606	1.6263949668213686%
352 	FT911-654		607	1.6215317467122192%
352 	FT911-750		608	1.617613302195077%
352 	FT911-753		609	1.6141690418742285%
352 	FT911-5265		610	1.6129261689930452%
352 	FT911-2087		611	1.5969593042264913%
352 	FT911-3354		612	1.5947202640091442%
352 	FT911-2206		613	1.5882095525020883%
352 	FT911-1372		614	1.5861349654774697%
352 	FT911-2380		615	1.5859340402269888%
352 	FT911-5053		616	1.5857712629744736%
352 	FT911-307		617	1.5843448140902847%
352 	FT911-2801		618	1.5842679108945337%
352 	FT911-2551		619	1.5803122372670602%
352 	FT911-499		620	1.5774434381086906%
352 	FT911-5273		621	1.5732246065883315%
352 	FT911-481		622	1.5708998527102038%
352 	FT911-3385		623	1.5680875637054237%
352 	FT911-133		624	1.5653379111588581%
352 	FT911-284		625	1.5651473188287726%
352 	FT911-4114		626	1.5644133084412641%
352 	FT911-256		627	1.563782799725017%
352 	FT911-1373		628	1.5614826368454042%
352 	FT911-3164		629	1.5601323971747736%
352 	FT911-3280		630	1.557029387111157%
352 	FT911-369		631	1.5549620145484118%
352 	FT911-477		632	1.5539241597812543%
352 	FT911-2270		633	1.5489863113265363%
352 	FT911-1671		634	1.5476044849557944%
352 	FT911-3371		635	1.5475305914862971%
352 	FT911-2772		636	1.5475278097940337%
352 	FT911-3446		637	1.545279288058044%
352 	FT911-1192		638	1.5450726289182677%
352 	FT911-2951		639	1.542643550256661%
352 	FT911-5180		640	1.5348605413457044%
352 	FT911-2375		641	1.5199184338290448%
352 	FT911-2349		642	1.5075528760188543%
352 	FT911-619		643	1.5006028682036214%
352 	FT911-255		644	1.4957556548011235%
352 	FT911-2650		645	1.4931810529598637%
352 	FT911-5069		646	1.492997087553142%
352 	FT911-3038		647	1.4916451109334188%
352 	FT911-5323		648	1.4903144125535417%
352 	FT911-2125		649	1.486604323326495%
352 	FT911-4386		650	1.4853804752604827%
352 	FT911-495		651	1.4819548649958325%
352 	FT911-4163		652	1.4769213885333652%
352 	FT911-4129		653	1.4747194627692406%
352 	FT911-1370		654	1.4707803314420769%
352 	FT911-1201		655	1.4688354399029022%
352 	FT911-5352		656	1.4649713916154428%
352 	FT911-1581		657	1.4631239306795396%
352 	FT911-2152		658	1.4548305572889095%
352 	FT911-4889		659	1.454624426732374%
352 	FT911-3100		660	1.454329417668805%
352 	FT911-2164		661	1.4524251550839549%
352 	FT911-2864		662	1.4516466865173199%
352 	FT911-4946		663	1.447992831127802%
352 	FT911-3322		664	1.4454426505366225%
352 	FT911-500		665	1.4432741592316454%
352 	FT911-3009		666	1.44048036959641%
352 	FT911-1437		667	1.4365193956828224%
352 	FT911-5349		668	1.4332857504950076%
352 	FT911-1617		669	1.42853924127802%
352 	FT911-4207		670	1.4211102156457378%
352 	FT911-828		671	1.4159829636035657%
352 	FT911-1664		672	1.415283604153674%
352 	FT911-346		673	1.4145772053080272%
352 	FT911-3595		674	1.4127021113699934%
352 	FT911-2015		675	1.4117260289285452%
352 	FT911-1774		676	1.4113018893313372%
352 	FT911-1091		677	1.4091759669969295%
352 	FT911-3024		678	1.4081118349849466%
352 	FT911-3510		679	1.406720248323241%
352 	FT911-473		680	1.4062525212486041%
352 	FT911-2082		681	1.3974337115488014%
352 	FT911-3134		682	1.3964661363532507%
352 	FT911-4344		683	1.395627246074876%
352 	FT911-3948		684	1.3937374510070188%
352 	FT911-2459		685	1.3923314872575492%
352 	FT911-4057		686	1.390564669713818%
352 	FT911-3864		687	1.3890026586065791%
352 	FT911-760		688	1.3838968908507467%
352 	FT911-4003		689	1.381457388839305%
352 	FT911-5054		690	1.3761577615621383%
352 	FT911-3951		691	1.375759282670325%
352 	FT911-5188		692	1.374570241662623%
352 	FT911-134		693	1.3728794171007959%
352 	FT911-3095		694	1.3669229475629656%
352 	FT911-1934		695	1.3665098063031713%
352 	FT911-2722		696	1.3648001654423931%
352 	FT911-537		697	1.3619094473248439%
352 	FT911-1614		698	1.3574094205355636%
352 	FT911-3562		699	1.3573808677862738%
352 	FT911-2062		700	1.357281673479612%
352 	FT911-1223		701	1.3555503475569453%
352 	FT911-3152		702	1.353884803605933%
352 	FT911-3972		703	1.3500707565751748%
352 	FT911-1104		704	1.3499279434984757%
352 	FT911-1002		705	1.3475625277061731%
352 	FT911-2218		706	1.3470861389690252%
352 	FT911-1553		707	1.3437186200264208%
352 	FT911-660		708	1.3426803840747572%
352 	FT911-624		709	1.3401302890971434%
352 	FT911-875		710	1.3397529044379555%
352 	FT911-55		711	1.3391081931364113%
352 	FT911-2750		712	1.3381733392412107%
352 	FT911-3462		713	1.3375370102405975%
352 	FT911-5196		714	1.3331400103443969%
352 	FT911-4195		715	1.3287299159915011%
352 	FT911-632		716	1.327375040073074%
352 	FT911-3973		717	1.326671640157329%
352 	FT911-4059		718	1.3248031417071757%
352 	FT911-4734		719	1.3233586799114057%
352 	FT911-4310		720	1.32319916150158%
352 	FT911-97		721	1.3166408553479256%
352 	FT911-2196		722	1.315615100167964%
352 	FT911-2669		723	1.306650950032694%
352 	FT911-606		724	1.3055863259072582%
352 	FT911-4192		725	1.2930257235089764%
352 	FT911-3459		726	1.2930083550820046%
352 	FT911-2552		727	1.2926916886940762%
352 	FT911-5101		728	1.2913909519603441%
352 	FT911-4835		729	1.2906662553487351%
352 	FT911-3724		730	1.287929872670596%
352 	FT911-1230		731	1.2862119711180748%
352 	FT911-2520		732	1.278758148413896%
352 	FT911-4859		733	1.2695348035640497%
352 	FT911-4380		734	1.262929057670629%
352 	FT911-1879		735	1.261724878721935%
352 	FT911-3243		736	1.2557235548531935%
352 	FT911-661		737	1.254139153353275%
352 	FT911-4599		738	1.251657215246415%
352 	FT911-3981		739	1.2475831839734974%
352 	FT911-2785		740	1.2457556445991627%
352 	FT911-1691		741	1.2436953618369833%
352 	FT911-1492		742	1.2396096150625133%
352 	FT911-3369		743	1.2362582361213907%
352 	FT911-1266		744	1.2342923968389616%
352 	FT911-3253		745	1.2326306218876701%
352 	FT911-847		746	1.232155127927168%
352 	FT911-3887		747	1.2313624411895807%
352 	FT911-2660		748	1.2311619534839022%
352 	FT911-377		749	1.2292168084398358%
352 	FT911-4176		750	1.2268222117656313%
352 	FT911-3344		751	1.225319258666041%
352 	FT911-4888		752	1.223648312092911%
352 	FT911-1868		753	1.2217192011908704%
352 	FT911-5033		754	1.221523746466445%
352 	FT911-458		755	1.2166939227699956%
352 	FT911-925		756	1.215196054891314%
352 	FT911-4858		757	1.2151078382422096%
352 	FT911-1682		758	1.2143717923515616%
352 	FT911-4352		759	1.2128326329898207%
352 	FT911-5091		760	1.207664991697165%
352 	FT911-3546		761	1.2067256223579155%
352 	FT911-3289		762	1.2065802175767404%
352 	FT911-4531		763	1.2024042697655482%
352 	FT911-2720		764	1.199094704907449%
352 	FT911-1043		765	1.1989614777080724%
352 	FT911-348		766	1.1969692852012828%
352 	FT911-601		767	1.1968245165535705%
352 	FT911-2042		768	1.1938843617453585%
352 	FT911-584		769	1.1902153615976818%
352 	FT911-3458		770	1.1887467682848443%
352 	FT911-4223		771	1.1860597596881284%
352 	FT911-1353		772	1.183287939707689%
352 	FT911-3868		773	1.1828999861602612%
352 	FT911-3985		774	1.1820899084524137%
352 	FT911-1134		775	1.1788790186808662%
352 	FT911-3977		776	1.1786773272179336%
352 	FT911-1418		777	1.1775105032290034%
352 	FT911-1337		778	1.1770367646489241%
352 	FT911-1210		779	1.1727767324662646%
352 	FT911-1652		780	1.1713136141506513%
352 	FT911-5278		781	1.16725045516935%
352 	FT911-655		782	1.1640978020239092%
352 	FT911-4601		783	1.1550067549314187%
352 	FT911-2519		784	1.1526014326822467%
352 	FT911-3642		785	1.1525961459945258%
352 	FT911-3692		786	1.151608313700643%
352 	FT911-2460		787	1.1504890792506843%
352 	FT911-4589		788	1.1469572312807603%
352 	FT911-4776		789	1.1462885355809795%
352 	FT911-2645		790	1.1401945635790316%
352 	FT911-3276		791	1.1368594904058589%
352 	FT911-3758		792	1.136339401953619%
352 	FT911-1885		793	1.1328200500790615%
352 	FT911-2936		794	1.1317366275731016%
352 	FT911-5076		795	1.1257271654389451%
352 	FT911-976		796	1.1229558210731183%
352 	FT911-4112		797	1.1222749106450103%
352 	FT911-213		798	1.1158265936531921%
352 	FT911-208		799	1.1144056042550303%
352 	FT911-608		800	1.1106315450890554%
352 	FT911-1218		801	1.105979625129655%
352 	FT911-2796		802	1.104138844007484%
352 	FT911-2223		803	1.1032933898821908%
352 	FT911-4383		804	1.1032019068425079%
352 	FT911-1804		805	1.0969810294425832%
352 	FT911-2391		806	1.0944657233326807%
352 	FT911-3017		807	1.093878796819461%
352 	FT911-389		808	1.0888634669259611%
352 	FT911-2866		809	1.0884887554426128%
352 	FT911-400		810	1.0871491062682888%
352 	FT911-2028		811	1.0855969406964214%
352 	FT911-3379		812	1.0854266424436054%
352 	FT911-2858		813	1.0817117673375%
352 	FT911-2260		814	1.0758424460859184%
352 	FT911-1098		815	1.0740704121955693%
352 	FT911-115		816	1.0723535551016201%
352 	FT911-2197		817	1.0718129855046439%
352 	FT911-4239		818	1.0657500479607893%
352 	FT911-3606		819	1.0640955181296956%
352 	FT911-3249		820	1.0629358102357345%
352 	FT911-2954		821	1.062411947238308%
352 	FT911-2896		822	1.0622894944526597%
352 	FT911-4060		823	1.0616792465129723%
352 	FT911-1634		824	1.059206237122283%
352 	FT911-4118		825	1.0564904940435518%
352 	FT911-2949		826	1.054459585076405%
352 	FT911-1200		827	1.0533919105512681%
352 	FT911-2185		828	1.0532657055931969%
352 	FT911-54		829	1.0523450960350276%
352 	FT911-3509		830	1.0498966087446309%
352 	FT911-1944		831	1.0493437338039941%
352 	FT911-4016		832	1.049342993586589%
352 	FT911-1482		833	1.046157037661244%
352 	FT911-2711		834	1.0457462836619291%
352 	FT911-4053		835	1.0456605767248142%
352 	FT911-1663		836	1.0456303153287538%
352 	FT911-4092		837	1.0449720242876233%
352 	FT911-2144		838	1.0443176105258605%
352 	FT911-4640		839	1.0418323310340536%
352 	FT911-5080		840	1.035432246167108%
352 	FT911-3144		841	1.0347374129203735%
352 	FT911-141		842	1.0330817732794788%
352 	FT911-48		843	1.0298383610541038%
352 	FT911-5185		844	1.0269166612349108%
352 	FT911-397		845	1.02644348124726%
352 	FT911-3726		846	1.0231306426191336%
352 	FT911-1943		847	1.0188908452650542%
352 	FT911-1653		848	1.0181489392664462%
352 	FT911-1207		849	1.015940228541474%
352 	FT911-798		850	1.0157597926223811%
352 	FT911-371		851	1.0099235475420587%
352 	FT911-5342		852	1.0076306682398695%
352 	FT911-1575		853	1.0059508042405325%
352 	FT911-5239		854	1.000866940771967%
352 	FT911-4315		855	0.9974632230529766%
352 	FT911-1315		856	0.99582261330514%
352 	FT911-3891		857	0.9944148964856372%
352 	FT911-4582		858	0.9919384121410848%
352 	FT911-4638		859	0.9895183377322826%
352 	FT911-4258		860	0.9880297175449521%
352 	FT911-2371		861	0.9803861569685987%
352 	FT911-78		862	0.9765361004969771%
352 	FT911-932		863	0.9759029972011831%
352 	FT911-1771		864	0.9733803172279303%
352 	FT911-490		865	0.9728626073057479%
352 	FT911-2473		866	0.9689092215799744%
352 	FT911-766		867	0.967502611706207%
352 	FT911-5130		868	0.966438459972375%
352 	FT911-401		869	0.9663157622298378%
352 	FT911-1539		870	0.9661753622814014%
352 	FT911-2029		871	0.9661715737019911%
352 	FT911-4747		872	0.9641761209453511%
352 	FT911-1199		873	0.9631716790650335%
352 	FT911-1550		874	0.96086641292168%
352 	FT911-4076		875	0.9571697159175854%
352 	FT911-994		876	0.9528574739234179%
352 	FT911-3607		877	0.9372429351732101%
352 	FT911-5275		878	0.9358488456265653%
352 	FT911-788		879	0.9310042075379512%
352 	FT911-2800		880	0.9293189602234018%
352 	FT911-2376		881	0.926236698683302%
352 	FT911-4723		882	0.9261151458577496%
352 	FT911-1573		883	0.9239240867126323%
352 	FT911-2996		884	0.9225965850433209%
352 	FT911-3361		885	0.9187151816113929%
352 	FT911-252		886	0.9172133461412182%
352 	FT911-2343		887	0.916845598125064%
352 	FT911-4127		888	0.9159298136061216%
352 	FT911-5156		889	0.9154585011594077%
352 	FT911-2774		890	0.9152201620089145%
352 	FT911-2286		891	0.9112305708613178%
352 	FT911-585		892	0.902446590828405%
352 	FT911-2041		893	0.8984355429576004%
352 	FT911-3545		894	0.8970190460997933%
352 	FT911-2661		895	0.8885857226593404%
352 	FT911-2915		896	0.8857282099035554%
352 	FT911-2952		897	0.8807238688517408%
352 	FT911-1882		898	0.8801176046564312%
352 	FT911-3986		899	0.8798498079858177%
352 	FT911-2956		900	0.8787246685930358%
352 	FT911-4720		901	0.8748661352256711%
352 	FT911-4104		902	0.8696914849755821%
352 	FT911-5357		903	0.86833586428855%
352 	FT911-2568		904	0.8678207900948889%
352 	FT911-1314		905	0.867681648697324%
352 	FT911-3159		906	0.867471904822011%
352 	FT911-4366		907	0.8664575745575868%
352 	FT911-3739		908	0.8657775687079388%
352 	FT911-3230		909	0.865147605923921%
352 	FT911-5337		910	0.8627654631243934%
352 	FT911-1880		911	0.8607819515100822%
352 	FT911-2521		912	0.8540526447845661%
352 	FT911-4397		913	0.8536878973071987%
352 	FT911-4711		914	0.8534995571415701%
352 	FT911-1912		915	0.8531275573798317%
352 	FT911-3796		916	0.8528041367397883%
352 	FT911-5160		917	0.8524621823950523%
352 	FT911-4862		918	0.8498092495751763%
352 	FT911-285		919	0.8485496270494775%
352 	FT911-1079		920	0.8482364025394094%
352 	FT911-381		921	0.8422905809572874%
352 	FT911-3643		922	0.8377643566150564%
352 	FT911-3531		923	0.834142012113979%
352 	FT911-5049		924	0.8295267548338839%
352 	FT911-5177		925	0.8276300986007878%
352 	FT911-3236		926	0.8270917618039617%
352 	FT911-2981		927	0.8268941486265333%
352 	FT911-4612		928	0.8258030136260385%
352 	FT911-1715		929	0.8230534966449977%
352 	FT911-4189		930	0.8174363630688711%
352 	FT911-4520		931	0.8127355601702292%
352 	FT911-1781		932	0.8120532477207099%
352 	FT911-273		933	0.8064842371148642%
352 	FT911-5191		934	0.803840557832009%
352 	FT911-2989		935	0.8032289633657735%
352 	FT911-2244		936	0.8014310924710607%
352 	FT911-199		937	0.8010185522834605%
352 	FT911-679		938	0.7999827163314914%
352 	FT911-845		939	0.7995966217192298%
352 	FT911-379		940	0.7940165503809297%
352 	FT911-1077		941	0.7938754866776301%
352 	FT911-5038		942	0.7881493174399561%
352 	FT911-4744		943	0.7877672470653494%
352 	FT911-4929		944	0.7842411069926681%
352 	FT911-2725		945	0.7813714551137751%
352 	FT911-4791		946	0.7796190539326239%
352 	FT911-4930		947	0.7760782419148%
352 	FT911-1925		948	0.7756882667463229%
352 	FT911-3019		949	0.774112561873039%
352 	FT911-865		950	0.7706863589827334%
352 	FT911-1596		951	0.7680453178046837%
352 	FT911-1926		952	0.764970298339202%
352 	FT911-1984		953	0.7644333812812425%
352 	FT911-5040		954	0.7640433040295851%
352 	FT911-1118		955	0.7626654401607728%
352 	FT911-4919		956	0.7593184854682019%
352 	FT911-4342		957	0.7509669252740783%
352 	FT911-4890		958	0.7485875728070174%
352 	FT911-795		959	0.7481661049550498%
352 	FT911-2786		960	0.7475047092053395%
352 	FT911-4658		961	0.7472550289960922%
352 	FT911-1500		962	0.7470872431154996%
352 	FT911-3741		963	0.7458576475016769%
352 	FT911-3273		964	0.7409623518491837%
352 	FT911-1555		965	0.7355784091284862%
352 	FT911-3154		966	0.735230174032908%
352 	FT911-1538		967	0.7334341252354228%
352 	FT911-5024		968	0.7333824137294092%
352 	FT911-807		969	0.7317590844388376%
352 	FT911-1673		970	0.7276230047538922%
352 	FT911-4096		971	0.7234578668332756%
352 	FT911-144		972	0.7185989540437955%
352 	FT911-4314		973	0.7165543937936901%
352 	FT911-2118		974	0.7093469623864936%
352 	FT911-4790		975	0.7070213862945146%
352 	FT911-1084		976	0.7069657523573489%
352 	FT911-3395		977	0.7051963885460719%
352 	FT911-3186		978	0.6991540599732857%
352 	FT911-3915		979	0.6986144175848887%
352 	FT911-165		980	0.6958017706926735%
352 	FT911-2195		981	0.6938933032390151%
352 	FT911-2469		982	0.6921657073479139%
352 	FT911-4382		983	0.6892319191653112%
352 	FT911-382		984	0.6852732523613441%
352 	FT911-4651		985	0.6843423157569537%
352 	FT911-287		986	0.6837882316290106%
352 	FT911-4384		987	0.6835849424930397%
352 	FT911-3415		988	0.6819668093540213%
352 	FT911-351		989	0.6814690045247827%
352 	FT911-4654		990	0.6803607712421834%
352 	FT911-1406		991	0.6769565553539031%
352 	FT911-2790		992	0.675401133633209%
352 	FT911-485		993	0.6734539998010156%
352 	FT911-3433		994	0.6691247264408782%
352 	FT911-1949		995	0.6643058634251379%
352 	FT911-1486		996	0.6589658303070224%
352 	FT911-2984		997	0.6582644074392223%
352 	FT911-4775		998	0.6561686524619758%
352 	FT911-376		999	0.6555739022720499%
352 	FT911-2204		1000	0.6541464879746778%
352 	FT911-1982		1001	0.6523308586218038%
352 	FT911-3587		1002	0.6516419045760209%
352 	FT911-4010		1003	0.6492165326316882%
352 	FT911-1379		1004	0.646897074987136%
352 	FT911-2576		1005	0.6430514038761129%
352 	FT911-1352		1006	0.6408927569986315%
352 	FT911-106		1007	0.6391190838326304%
352 	FT911-4487		1008	0.6348150137623598%
352 	FT911-470		1009	0.6313107046536537%
352 	FT911-4199		1010	0.6273599579612954%
352 	FT911-3166		1011	0.6273428635647288%
352 	FT911-5192		1012	0.6256806372362135%
352 	FT911-4116		1013	0.6238056812244186%
352 	FT911-628		1014	0.6210561597032112%
352 	FT911-3063		1015	0.6172051858971791%
352 	FT911-1487		1016	0.6120318051578654%
352 	FT911-5036		1017	0.6116810028088802%
352 	FT911-2985		1018	0.6103172142626938%
352 	FT911-4168		1019	0.6056960856425345%
352 	FT911-3401		1020	0.6039590630311945%
352 	FT911-5294		1021	0.6026214978625023%
352 	FT911-2795		1022	0.6002033273038898%
352 	FT911-1519		1023	0.5964136507427985%
352 	FT911-1567		1024	0.5918595085669462%
352 	FT911-1432		1025	0.5898399108391906%
352 	FT911-4374		1026	0.5873376719089689%
352 	FT911-4007		1027	0.5840815387739036%
352 	FT911-806		1028	0.58407878279571%
352 	FT911-4800		1029	0.5832156374455931%
352 	FT911-3932		1030	0.5808167966715521%
352 	FT911-1296		1031	0.5789807073189993%
352 	FT911-4643		1032	0.5782794616368123%
352 	FT911-2274		1033	0.5751781288060372%
352 	FT911-2994		1034	0.5743207924011982%
352 	FT911-1287		1035	0.5700708074409649%
352 	FT911-4656		1036	0.5681389849022147%
352 	FT911-1958		1037	0.5649716308209846%
352 	FT911-4117		1038	0.5619684247719301%
352 	FT911-4513		1039	0.5612905980072217%
352 	FT911-1971		1040	0.5607999291898358%
352 	FT911-5182		1041	0.5595968051364247%
352 	FT911-5341		1042	0.5591456636251134%
352 	FT911-3791		1043	0.5548674572951579%
352 	FT911-755		1044	0.5522009971389531%
352 	FT911-4001		1045	0.5498293121030561%
352 	FT911-3232		1046	0.5468680954654266%
352 	FT911-367		1047	0.5435680392530623%
352 	FT911-3403		1048	0.5354435397735691%
352 	FT911-4967		1049	0.5342508465838156%
352 	FT911-2447		1050	0.533257859297935%
352 	FT911-3417		1051	0.5296635398078275%
352 	FT911-3020		1052	0.5246876218375968%
352 	FT911-2792		1053	0.521087384997335%
352 	FT911-2829		1054	0.514183624509504%
352 	FT911-1501		1055	0.5138349352683128%
352 	FT911-1477		1056	0.5108502071950578%
352 	FT911-438		1057	0.5104416323361828%
352 	FT911-188		1058	0.5101744298460421%
352 	FT911-420		1059	0.5092875595635521%
352 	FT911-3912		1060	0.5066636748753821%
352 	FT911-4378		1061	0.5057864174085089%
352 	FT911-2818		1062	0.5010453819052157%
352 	FT911-2962		1063	0.5008465193592814%
352 	FT911-3119		1064	0.5004410194267415%
352 	FT911-2040		1065	0.4907056934847132%
352 	FT911-1503		1066	0.48967101198215984%
352 	FT911-482		1067	0.4843424692326097%
352 	FT911-3449		1068	0.48432310175517057%
352 	FT911-375		1069	0.4838562833488129%
352 	FT911-1474		1070	0.47767711915975336%
352 	FT911-2539		1071	0.4726956834165243%
352 	FT911-4088		1072	0.4697986179122429%
352 	FT911-1831		1073	0.46096778656631215%
352 	FT911-3908		1074	0.460328492749424%
352 	FT911-3187		1075	0.4583812653734579%
352 	FT911-3360		1076	0.4483874429831139%
352 	FT911-1681		1077	0.44705595070349763%
352 	FT911-2992		1078	0.44452017908320596%
352 	FT911-3918		1079	0.4376942235942751%
352 	FT911-476		1080	0.4351497346511797%
352 	FT911-1699		1081	0.4285423374488596%
352 	FT911-504		1082	0.42410032195628533%
352 	FT911-559		1083	0.4222779840777519%
352 	FT911-1478		1084	0.42145311957416987%
352 	FT911-1042		1085	0.4181824115941447%
352 	FT911-4015		1086	0.416352143255916%
352 	FT911-4013		1087	0.4161367366742225%
352 	FT911-789		1088	0.4122336743774833%
352 	FT911-1508		1089	0.4068304898594351%
352 	FT911-521		1090	0.40665201653512495%
352 	FT911-139		1091	0.40646074463415044%
352 	FT911-4011		1092	0.40537247656609926%
352 	FT911-4458		1093	0.3989150707300793%
352 	FT911-480		1094	0.39793780901325415%
352 	FT911-1307		1095	0.39165753112034357%
352 	FT911-4188		1096	0.3889275274765481%
352 	FT911-4178		1097	0.38302101994813953%
352 	FT911-2819		1098	0.3733120635757835%
352 	FT911-4089		1099	0.3715000744344982%
352 	FT911-4850		1100	0.37038280248141353%
352 	FT911-1502		1101	0.36866135137665546%
352 	FT911-5079		1102	0.36210765278964385%
352 	FT911-1629		1103	0.35713404612940813%
352 	FT911-4516		1104	0.3567738518129965%
352 	FT911-1509		1105	0.35631366144850063%
352 	FT911-1344		1106	0.34654625449179255%
352 	FT911-1773		1107	0.34251631489534984%
352 	FT911-1598		1108	0.3368391320595963%
352 	FT911-4480		1109	0.32328130799944305%
352 	FT911-5264		1110	0.3220566166563409%
352 	FT911-2522		1111	0.30789244961101425%
352 	FT911-2389		1112	0.2683820739198512%
352 	FT911-805		1113	0.2607424951338697%

**********************************************
