QUERY 	 DOCUMENT 	 RANK 		 RELEVANCY 	
352 	FT911-1593		1944	1.2530354636175016%
352 	FT911-4320		1945	1.2528174649898898%
352 	FT911-3891		1946	1.2528161091312124%
352 	FT911-4369		1947	1.2515788541693555%
352 	FT911-2074		1948	1.2514206171692375%
352 	FT911-5049		1949	1.2503377542755836%
352 	FT911-3600		1950	1.2495533057838055%
352 	FT911-171		1951	1.248784246361434%
352 	FT911-1478		1952	1.2480564139395953%
352 	FT911-4909		1953	1.2466748465394832%
352 	FT911-747		1954	1.2465082689692948%
352 	FT911-2961		1955	1.2460703031216442%
352 	FT911-2818		1956	1.2459765199443904%
352 	FT911-3045		1957	1.242982060281616%
352 	FT911-795		1958	1.2407819444548602%
352 	FT911-5350		1959	1.2405898881766555%
352 	FT911-4163		1960	1.2404687513660706%
352 	FT911-3633		1961	1.239493216681447%
352 	FT911-2098		1962	1.2394789176183507%
352 	FT911-663		1963	1.237571408079814%
352 	FT911-1339		1964	1.2373971037660707%
352 	FT911-3967		1965	1.2363980712379443%
352 	FT911-290		1966	1.2350452214186738%
352 	FT911-4501		1967	1.234872701261027%
352 	FT911-154		1968	1.2304633584383617%
352 	FT911-3152		1969	1.2278725272501785%
352 	FT911-2611		1970	1.2268226305189331%
352 	FT911-3512		1971	1.22664291353024%
352 	FT911-1984		1972	1.225801803153718%
352 	FT911-466		1973	1.2253558617716616%
352 	FT911-3525		1974	1.2252530269798763%
352 	FT911-934		1975	1.2248589229284526%
352 	FT911-2083		1976	1.2237225011294273%
352 	FT911-505		1977	1.2232436220796594%
352 	FT911-1382		1978	1.2220258802635016%
352 	FT911-5266		1979	1.2207651544081188%
352 	FT911-4866		1980	1.2178505750363462%
352 	FT911-2568		1981	1.214806895226304%
352 	FT911-3608		1982	1.214801240177301%
352 	FT911-4177		1983	1.210420775737879%
352 	FT911-3112		1984	1.210012763485863%
352 	FT911-1526		1985	1.209760365241613%
352 	FT911-2165		1986	1.2090543726468843%
352 	FT911-2169		1987	1.2064198364230319%
352 	FT911-1916		1988	1.2055868787842712%
352 	FT911-829		1989	1.2041826194584544%
352 	FT911-1177		1990	1.2038063916974364%
352 	FT911-5212		1991	1.2032681955169033%
352 	FT911-1327		1992	1.2020049755301359%
352 	FT911-5050		1993	1.2016280896201326%
352 	FT911-2255		1994	1.2005257646984684%
352 	FT911-350		1995	1.1993369016258737%
352 	FT911-3869		1996	1.1981882936649755%
352 	FT911-1240		1997	1.196304052214544%
352 	FT911-2838		1998	1.1961064635350949%
352 	FT911-2922		1999	1.1949543814534302%
352 	FT911-5359		2000	1.1937742928205308%
352 	FT911-771		2001	1.1928134486146753%
352 	FT911-2850		2002	1.19273022382691%
352 	FT911-1917		2003	1.192035071535328%
352 	FT911-2819		2004	1.1901266713423015%
352 	FT911-2849		2005	1.1892911129628905%
352 	FT911-470		2006	1.1890801724891316%
352 	FT911-1664		2007	1.1886990728848252%
352 	FT911-1306		2008	1.1845707576459585%
352 	FT911-3017		2009	1.1832910598200699%
352 	FT911-2519		2010	1.182568257976947%
352 	FT911-2464		2011	1.1821518733395766%
352 	FT911-3896		2012	1.1819681007118066%
352 	FT911-3510		2013	1.1815066959601273%
352 	FT911-1317		2014	1.1811267548428963%
352 	FT911-924		2015	1.180397891009533%
352 	FT911-5082		2016	1.1795744486314466%
352 	FT911-5157		2017	1.1793725647768725%
352 	FT911-752		2018	1.1786128556014428%
352 	FT911-1518		2019	1.1755646941824374%
352 	FT911-4144		2020	1.1753637824344894%
352 	FT911-161		2021	1.1746055986037303%
352 	FT911-444		2022	1.1725794127294495%
352 	FT911-1474		2023	1.172528442578587%
352 	FT911-2552		2024	1.1723749365711107%
352 	FT911-877		2025	1.1722574036928186%
352 	FT911-969		2026	1.171574106706374%
352 	FT911-1583		2027	1.1714104822104492%
352 	FT911-3852		2028	1.1705677251544815%
352 	FT911-3189		2029	1.170346823085006%
352 	FT911-2999		2030	1.1700731351260565%
352 	FT911-2815		2031	1.168570975469534%
352 	FT911-2891		2032	1.1679948529173791%
352 	FT911-1230		2033	1.1664983160678586%
352 	FT911-3956		2034	1.166344250871702%
352 	FT911-145		2035	1.1661336868669356%
352 	FT911-4829		2036	1.1652556727682921%
352 	FT911-1830		2037	1.165140379334259%
352 	FT911-885		2038	1.1647831000147082%
352 	FT911-1397		2039	1.163837410129031%
352 	FT911-2414		2040	1.1633948006027481%
352 	FT911-4318		2041	1.162924647889698%
352 	FT911-2469		2042	1.162702277045239%
352 	FT911-3308		2043	1.1622381398585666%
352 	FT911-1084		2044	1.1606067154704618%
352 	FT911-5135		2045	1.1594033567802178%
352 	FT911-1480		2046	1.1591078997212054%
352 	FT911-3585		2047	1.157830138598034%
352 	FT911-2042		2048	1.1571117303773377%
352 	FT911-3581		2049	1.1565234177030654%
352 	FT911-5268		2050	1.1537821569278335%
352 	FT911-1558		2051	1.1535045674635553%
352 	FT911-301		2052	1.1531772578293025%
352 	FT911-4522		2053	1.152591431135574%
352 	FT911-5184		2054	1.1512101979522824%
352 	FT911-2352		2055	1.150628299125899%
352 	FT911-1423		2056	1.1495205772016275%
352 	FT911-5235		2057	1.1493700998920318%
352 	FT911-4785		2058	1.1480995233857128%
352 	FT911-4503		2059	1.1476480052436229%
352 	FT911-2051		2060	1.1474458963518532%
352 	FT911-4590		2061	1.1474305908107914%
352 	FT911-2722		2062	1.1462979480388813%
352 	FT911-1069		2063	1.146053536039084%
352 	FT911-2533		2064	1.1452269795399912%
352 	FT911-4572		2065	1.1450264762822515%
352 	FT911-1726		2066	1.1437235389887306%
352 	FT911-661		2067	1.1374106627460907%
352 	FT911-5107		2068	1.1369259513534353%
352 	FT911-3295		2069	1.135176976944228%
352 	FT911-379		2070	1.1330072192517309%
352 	FT911-1245		2071	1.1323556468848466%
352 	FT911-3533		2072	1.1315013726907504%
352 	FT911-3186		2073	1.1312326053202975%
352 	FT911-2619		2074	1.1312317195344639%
352 	FT911-2007		2075	1.1279347233060149%
352 	FT911-660		2076	1.1277195065682424%
352 	FT911-1298		2077	1.1276647480031177%
352 	FT911-2202		2078	1.1265590472537883%
352 	FT911-2403		2079	1.1260082874784796%
352 	FT911-624		2080	1.1255776775194488%
352 	FT911-1135		2081	1.1252899114385666%
352 	FT911-5141		2082	1.1252753572016307%
352 	FT911-2639		2083	1.1246133819238548%
352 	FT911-1958		2084	1.1235388206088766%
352 	FT911-3237		2085	1.1233472214596691%
352 	FT911-5300		2086	1.119544689509092%
352 	FT911-4382		2087	1.1183041109556173%
352 	FT911-4766		2088	1.1182917319895236%
352 	FT911-2253		2089	1.1174546145159912%
352 	FT911-5172		2090	1.1154280938236678%
352 	FT911-3118		2091	1.1150626421746983%
352 	FT911-499		2092	1.1147665077669322%
352 	FT911-1475		2093	1.1138247554066318%
352 	FT911-4004		2094	1.1132987393044673%
352 	FT911-1775		2095	1.1126979126759549%
352 	FT911-2498		2096	1.1120531032610335%
352 	FT911-1680		2097	1.1117483545229117%
352 	FT911-5067		2098	1.1112319273924234%
352 	FT911-5198		2099	1.1109849847725206%
352 	FT911-2503		2100	1.1106291924676064%
352 	FT911-4553		2101	1.1105992391611026%
352 	FT911-696		2102	1.1103081682702254%
352 	FT911-5192		2103	1.1102094731258023%
352 	FT911-1863		2104	1.1091218728075842%
352 	FT911-3198		2105	1.1084182948542818%
352 	FT911-5240		2106	1.1083906855130077%
352 	FT911-4221		2107	1.1078375794975224%
352 	FT911-4455		2108	1.107295439763466%
352 	FT911-1505		2109	1.10673602667225%
352 	FT911-2108		2110	1.1055056724186418%
352 	FT911-4073		2111	1.1044531051716313%
352 	FT911-3270		2112	1.1044393638462073%
352 	FT911-1794		2113	1.1040145024668113%
352 	FT911-195		2114	1.1018623655868358%
352 	FT911-5176		2115	1.1003682263146752%
352 	FT911-605		2116	1.100098632339747%
352 	FT911-4352		2117	1.0999487299320871%
352 	FT911-2048		2118	1.0988179155827127%
352 	FT911-4906		2119	1.0983178948600518%
352 	FT911-4942		2120	1.0959281538874202%
352 	FT911-3670		2121	1.095304454799931%
352 	FT911-357		2122	1.0949803906907007%
352 	FT911-4725		2123	1.094193967746369%
352 	FT911-3439		2124	1.093673363216187%
352 	FT911-3586		2125	1.0931633850306894%
352 	FT911-4860		2126	1.0928686450225062%
352 	FT911-622		2127	1.0924584987043833%
352 	FT911-3355		2128	1.0902541848034681%
352 	FT911-428		2129	1.0889755109425283%
352 	FT911-4214		2130	1.0882321300265216%
352 	FT911-3506		2131	1.087842825189768%
352 	FT911-4112		2132	1.0877079099328175%
352 	FT911-1438		2133	1.0876651873197263%
352 	FT911-1616		2134	1.0873353879254481%
352 	FT911-5031		2135	1.086815158840308%
352 	FT911-881		2136	1.0855466151324389%
352 	FT911-4397		2137	1.0850466698412817%
352 	FT911-310		2138	1.0847546074210812%
352 	FT911-3260		2139	1.0847036844210514%
352 	FT911-868		2140	1.0845976206755326%
352 	FT911-2743		2141	1.0835246990959926%
352 	FT911-5358		2142	1.0824581271254954%
352 	FT911-2372		2143	1.0823233539875847%
352 	FT911-904		2144	1.0817975807099565%
352 	FT911-4129		2145	1.0816033916186274%
352 	FT911-3661		2146	1.0806667720693088%
352 	FT911-5181		2147	1.0797449965074908%
352 	FT911-2256		2148	1.0795849901339347%
352 	FT911-970		2149	1.0795085701718883%
352 	FT911-4933		2150	1.0793613684781558%
352 	FT911-84		2151	1.0782800371489165%
352 	FT911-500		2152	1.0775185662590336%
352 	FT911-3813		2153	1.07708928907447%
352 	FT911-4202		2154	1.0759608238344744%
352 	FT911-1197		2155	1.0756410331483606%
352 	FT911-5327		2156	1.074558964782834%
352 	FT911-4450		2157	1.0744878859033704%
352 	FT911-1611		2158	1.0736162561472802%
352 	FT911-2867		2159	1.0726139822713046%
352 	FT911-1831		2160	1.0721280429259932%
352 	FT911-1770		2161	1.0720436477852249%
352 	FT911-2132		2162	1.071504981725007%
352 	FT911-3105		2163	1.0714979595359413%
352 	FT911-2813		2164	1.0694337263111597%
352 	FT911-3231		2165	1.0671766570484413%
352 	FT911-2958		2166	1.0670351037742802%
352 	FT911-2966		2167	1.066797380502186%
352 	FT911-4802		2168	1.0667258079995714%
352 	FT911-1841		2169	1.0666794506936084%
352 	FT911-1285		2170	1.0663099600689516%
352 	FT911-4005		2171	1.0645955721970766%
352 	FT911-3251		2172	1.0644732720362562%
352 	FT911-4178		2173	1.0638801934022015%
352 	FT911-2784		2174	1.0625713570389301%
352 	FT911-4557		2175	1.0608591631742152%
352 	FT911-1708		2176	1.060828544992048%
352 	FT911-1653		2177	1.06024989376012%
352 	FT911-3925		2178	1.0600123378464503%
352 	FT911-4938		2179	1.0592501889445116%
352 	FT911-1579		2180	1.0590203848266615%
352 	FT911-4210		2181	1.0589421267349957%
352 	FT911-5278		2182	1.0586090947364486%
352 	FT911-3314		2183	1.0583452028686582%
352 	FT911-4459		2184	1.0579912156832794%
352 	FT911-3653		2185	1.0576320493874367%
352 	FT911-3528		2186	1.05737591730315%
352 	FT911-3587		2187	1.0573129312421274%
352 	FT911-889		2188	1.056189227106589%
352 	FT911-4340		2189	1.0556977959733655%
352 	FT911-2576		2190	1.0556802436931605%
352 	FT911-1765		2191	1.0556766727651643%
352 	FT911-2742		2192	1.0533048175659387%
352 	FT911-2967		2193	1.0526247460338323%
352 	FT911-4760		2194	1.0514233094732186%
352 	FT911-2775		2195	1.051269468367926%
352 	FT911-2219		2196	1.0507806714073886%
352 	FT911-2382		2197	1.0507703450287569%
352 	FT911-4851		2198	1.049874004455208%
352 	FT911-3889		2199	1.0498331011809483%
352 	FT911-1465		2200	1.0498003700124745%
352 	FT911-2231		2201	1.049205760389066%
352 	FT911-2402		2202	1.049110602680447%
352 	FT911-4441		2203	1.049040009221165%
352 	FT911-1972		2204	1.0488101112422683%
352 	FT911-3551		2205	1.0450316704663822%
352 	FT911-80		2206	1.0448917939283384%
352 	FT911-1952		2207	1.044057590502471%
352 	FT911-3088		2208	1.0436627372070757%
352 	FT911-2433		2209	1.0435763655331172%
352 	FT911-2034		2210	1.0426499991699762%
352 	FT911-2591		2211	1.0422949530419197%
352 	FT911-2806		2212	1.0414721670246356%
352 	FT911-543		2213	1.0412717374175853%
352 	FT911-4654		2214	1.040362528849024%
352 	FT911-4336		2215	1.0396813013159198%
352 	FT911-115		2216	1.0393241736627927%
352 	FT911-825		2217	1.0383089072863454%
352 	FT911-327		2218	1.0371223985063818%
352 	FT911-1861		2219	1.0370779947079847%
352 	FT911-1266		2220	1.0366842542973111%
352 	FT911-3962		2221	1.036613285053885%
352 	FT911-847		2222	1.0348891585536042%
352 	FT911-3402		2223	1.0348187982575907%
352 	FT911-287		2224	1.0346338492684146%
352 	FT911-3759		2225	1.0332101986396578%
352 	FT911-5079		2226	1.0320335027017793%
352 	FT911-4141		2227	1.0313309292706294%
352 	FT911-4478		2228	1.03052001670102%
352 	FT911-1314		2229	1.0298449568596775%
352 	FT911-3679		2230	1.0294008532932692%
352 	FT911-4402		2231	1.0280511705125732%
352 	FT911-3714		2232	1.0279196349374276%
352 	FT911-1277		2233	1.0277896978404533%
352 	FT911-127		2234	1.026330365969517%
352 	FT911-2547		2235	1.0250148948158562%
352 	FT911-3255		2236	1.025005575747689%
352 	FT911-1566		2237	1.024438901682227%
352 	FT911-3362		2238	1.0234330857424165%
352 	FT911-4088		2239	1.0216612917816197%
352 	FT911-3542		2240	1.0177528623711318%
352 	FT911-3025		2241	1.0174181075563222%
352 	FT911-942		2242	1.0161640270470242%
352 	FT911-3741		2243	1.015638800313364%
352 	FT911-291		2244	1.0127469798798012%
352 	FT911-4096		2245	1.0127224595975404%
352 	FT911-2144		2246	1.0121517594991674%
352 	FT911-595		2247	1.0120135318522796%
352 	FT911-5032		2248	1.0103978641733302%
352 	FT911-782		2249	1.0091413323672436%
352 	FT911-4509		2250	1.0081582388407029%
352 	FT911-5306		2251	1.0080592484125395%
352 	FT911-4657		2252	1.0078176768654166%
352 	FT911-608		2253	1.007259966638341%
352 	FT911-5143		2254	1.0068817901942937%
352 	FT911-4839		2255	1.0061313935524805%
352 	FT911-1115		2256	1.0058182527844814%
352 	FT911-4469		2257	1.005658757890174%
352 	FT911-3005		2258	1.0055870330494603%
352 	FT911-931		2259	1.005557477107192%
352 	FT911-4013		2260	1.0053617323464745%
352 	FT911-1779		2261	1.0029693703395424%
352 	FT911-737		2262	1.0024089761386643%
352 	FT911-4477		2263	1.0020314598863054%
352 	FT911-4874		2264	1.0019542506205796%
352 	FT911-1226		2265	1.001240251229675%
352 	FT911-2942		2266	1.000745516588606%
352 	FT911-2223		2267	1.000604807236885%
352 	FT911-4921		2268	0.9999367270504305%
352 	FT911-584		2269	0.9996638784708335%
352 	FT911-4294		2270	0.9996151823851745%
352 	FT911-148		2271	0.9991757108864182%
352 	FT911-3458		2272	0.9984304044842124%
352 	FT911-3328		2273	0.9976128133115922%
352 	FT911-3035		2274	0.9975759267303329%
352 	FT911-206		2275	0.9967514566577567%
352 	FT911-3849		2276	0.9959645751067204%
352 	FT911-4598		2277	0.9943559552667223%
352 	FT911-1594		2278	0.9941463555073934%
352 	FT911-4431		2279	0.9938892316413931%
352 	FT911-841		2280	0.99344697246179%
352 	FT911-4245		2281	0.9932650214194914%
352 	FT911-1790		2282	0.9921415183296018%
352 	FT911-3119		2283	0.991917868580992%
352 	FT911-1301		2284	0.9908326127510386%
352 	FT911-979		2285	0.9904463274393274%
352 	FT911-3831		2286	0.990047477087801%
352 	FT911-1943		2287	0.9875081597573814%
352 	FT911-4753		2288	0.986859399684192%
352 	FT911-4342		2289	0.9857899269117593%
352 	FT911-1378		2290	0.9850054824042433%
352 	FT911-585		2291	0.984781842991889%
352 	FT911-3919		2292	0.983242005927075%
352 	FT911-5284		2293	0.9830390916320181%
352 	FT911-2773		2294	0.9818294220189112%
352 	FT911-126		2295	0.980050302674996%
352 	FT911-2725		2296	0.9797744535860912%
352 	FT911-2546		2297	0.9793098783006136%
352 	FT911-655		2298	0.9777276963796667%
352 	FT911-3957		2299	0.9771395137343097%
352 	FT911-4194		2300	0.9765372760426876%
352 	FT911-1996		2301	0.9750773236022114%
352 	FT911-4223		2302	0.9735612492212508%
352 	FT911-3398		2303	0.9733045485829193%
352 	FT911-518		2304	0.9726492208311661%
352 	FT911-4198		2305	0.9712643102044208%
352 	FT911-5099		2306	0.9704141554414191%
352 	FT911-918		2307	0.9702822989987533%
352 	FT911-577		2308	0.9685526645541254%
352 	FT911-5233		2309	0.9684150627873266%
352 	FT911-3692		2310	0.9672377541892107%
352 	FT911-4925		2311	0.9669383244754233%
352 	FT911-1061		2312	0.9651400683799587%
352 	FT911-933		2313	0.9650572662088063%
352 	FT911-4776		2314	0.9627696636240138%
352 	FT911-4869		2315	0.962541462571467%
352 	FT911-1948		2316	0.9622163477613657%
352 	FT911-2166		2317	0.9616430436071777%
352 	FT911-3417		2318	0.9607306433811023%
352 	FT911-5000		2319	0.9600599468990498%
352 	FT911-3382		2320	0.9570164079426433%
352 	FT911-469		2321	0.9564262711451194%
352 	FT911-4771		2322	0.9560024624168905%
352 	FT911-4937		2323	0.9558504147530597%
352 	FT911-2654		2324	0.9539430958583549%
352 	FT911-4556		2325	0.9535517111010593%
352 	FT911-2989		2326	0.9533465394453948%
352 	FT911-3669		2327	0.9526928004138356%
352 	FT911-1645		2328	0.9526856647252009%
352 	FT911-4990		2329	0.9524631682110364%
352 	FT911-184		2330	0.9519228044370118%
352 	FT911-188		2331	0.9516643956036366%
352 	FT911-3792		2332	0.9514218398322049%
352 	FT911-5312		2333	0.9513804709189454%
352 	FT911-3674		2334	0.9511479684655957%
352 	FT911-3087		2335	0.9510971504494564%
352 	FT911-5162		2336	0.9509960289294312%
352 	FT911-3369		2337	0.9505843159816612%
352 	FT911-2936		2338	0.9505474916813%
352 	FT911-683		2339	0.9499639289745652%
352 	FT911-2812		2340	0.9496377565562584%
352 	FT911-3277		2341	0.9493878964548492%
352 	FT911-1179		2342	0.9485549830180056%
352 	FT911-1843		2343	0.9480433338361347%
352 	FT911-1125		2344	0.9469999320041618%
352 	FT911-2978		2345	0.9469999320041618%
352 	FT911-674		2346	0.9469999320041618%
352 	FT911-4373		2347	0.9469999320041618%
352 	FT911-3281		2348	0.9469999320041618%
352 	FT911-128		2349	0.9469999320041618%
352 	FT911-3774		2350	0.9469999320041618%
352 	FT911-2194		2351	0.9469999320041618%
352 	FT911-3559		2352	0.9469999320041618%
352 	FT911-475		2353	0.9468300600233653%
352 	FT911-2997		2354	0.9466353218066399%
352 	FT911-2950		2355	0.9449679609176155%
352 	FT911-498		2356	0.944737728186176%
352 	FT911-1701		2357	0.9447340987883669%
352 	FT911-4162		2358	0.9447340987883669%
352 	FT911-452		2359	0.9447340987883669%
352 	FT911-3826		2360	0.9439831412718684%
352 	FT911-2856		2361	0.9437262092767474%
352 	FT911-807		2362	0.9417358002252737%
352 	FT911-3122		2363	0.9411098461930688%
352 	FT911-1456		2364	0.9374876073467122%
352 	FT911-2914		2365	0.9373914487181464%
352 	FT911-1055		2366	0.9371423572726909%
352 	FT911-4313		2367	0.93709422544923%
352 	FT911-2029		2368	0.9364126856082868%
352 	FT911-111		2369	0.9354757103774882%
352 	FT911-4208		2370	0.934907886691324%
352 	FT911-2692		2371	0.9346675531179609%
352 	FT911-4883		2372	0.9345513160995941%
352 	FT911-4639		2373	0.9345513160995941%
352 	FT911-2265		2374	0.9337875998842322%
352 	FT911-1737		2375	0.9333626376800627%
352 	FT911-658		2376	0.9326534755813538%
352 	FT911-5103		2377	0.9322060911077494%
352 	FT911-2517		2378	0.9318831624405853%
352 	FT911-3716		2379	0.9289429949225482%
352 	FT911-1463		2380	0.9288531226312926%
352 	FT911-700		2381	0.9269763384845628%
352 	FT911-4383		2382	0.9265811318803839%
352 	FT911-591		2383	0.9261660870320737%
352 	FT911-4491		2384	0.9235994543222948%
352 	FT911-1217		2385	0.9225262145136436%
352 	FT911-3851		2386	0.9223773889837013%
352 	FT911-1044		2387	0.9218229278193842%
352 	FT911-1715		2388	0.9217120163762268%
352 	FT911-5109		2389	0.9215372642636867%
352 	FT911-3026		2390	0.9207012393244933%
352 	FT911-1440		2391	0.9205098596466667%
352 	FT911-872		2392	0.9183703930554387%
352 	FT911-201		2393	0.918033099852213%
352 	FT911-5034		2394	0.9179214084726104%
352 	FT911-361		2395	0.9178425959370264%
352 	FT911-4279		2396	0.9164510130430523%
352 	FT911-4928		2397	0.9157660781236168%
352 	FT911-3532		2398	0.9154665076044569%
352 	FT911-4189		2399	0.9154215631604753%
352 	FT911-3418		2400	0.9152820557970849%
352 	FT911-4587		2401	0.913565101669678%
352 	FT911-1052		2402	0.9132645473488953%
352 	FT911-684		2403	0.9127116170803886%
352 	FT911-3822		2404	0.9122315151308655%
352 	FT911-75		2405	0.9121667533014561%
352 	FT911-464		2406	0.9104097226192481%
352 	FT911-744		2407	0.9100161053241564%
352 	FT911-3271		2408	0.9091653390187882%
352 	FT911-5088		2409	0.9088395451066024%
352 	FT911-654		2410	0.9079514891635498%
352 	FT911-4838		2411	0.9078503631389716%
352 	FT911-334		2412	0.9071717501912504%
352 	FT911-4113		2413	0.9068622178599942%
352 	FT911-1887		2414	0.906658702314534%
352 	FT911-1942		2415	0.9062421031007931%
352 	FT911-750		2416	0.9057574170821628%
352 	FT911-1399		2417	0.9055408360384984%
352 	FT911-3063		2418	0.9053535119654873%
352 	FT911-312		2419	0.9053195975467875%
352 	FT911-1281		2420	0.9052928764899113%
352 	FT911-1193		2421	0.9048648884401841%
352 	FT911-3163		2422	0.904853987034448%
352 	FT911-385		2423	0.9048004026618499%
352 	FT911-4240		2424	0.9039721268824904%
352 	FT911-850		2425	0.9031588768583555%
352 	FT911-2486		2426	0.9022346830969401%
352 	FT911-4368		2427	0.9021397949589804%
352 	FT911-1815		2428	0.9008715394498353%
352 	FT911-2544		2429	0.9003549130975397%
352 	FT911-2437		2430	0.8988688863876229%
352 	FT911-250		2431	0.8979307502941658%
352 	FT911-1596		2432	0.8969444790882918%
352 	FT911-3222		2433	0.8969077338052772%
352 	FT911-4664		2434	0.8965215589492558%
352 	FT911-489		2435	0.8963512271668698%
352 	FT911-2646		2436	0.8959814991093317%
352 	FT911-1718		2437	0.8948361217489678%
352 	FT911-5216		2438	0.8947774652421583%
352 	FT911-4661		2439	0.8938838497639825%
352 	FT911-3920		2440	0.8921757768986894%
352 	FT911-662		2441	0.8919179731253659%
352 	FT911-4246		2442	0.8913600930278767%
352 	FT911-1787		2443	0.889360696902502%
352 	FT911-2206		2444	0.8892932446261674%
352 	FT911-3049		2445	0.8886954330528557%
352 	FT911-4153		2446	0.8872290726218466%
352 	FT911-280		2447	0.8869473103767913%
352 	FT911-4412		2448	0.886792110608808%
352 	FT911-4012		2449	0.8867372033075702%
352 	FT911-5110		2450	0.8866213889352479%
352 	FT911-4768		2451	0.8857402842350124%
352 	FT911-3703		2452	0.8849975537844321%
352 	FT911-2712		2453	0.8849158174028102%
352 	FT911-2681		2454	0.8846024347849125%
352 	FT911-2430		2455	0.8835020174911281%
352 	FT911-1312		2456	0.8825805534445681%
352 	FT911-4895		2457	0.882557408995437%
352 	FT911-4539		2458	0.8823049347621719%
352 	FT911-1350		2459	0.8821407705272202%
352 	FT911-3031		2460	0.8816454580732457%
352 	FT911-5042		2461	0.8815890683183152%
352 	FT911-5273		2462	0.8809026571553904%
352 	FT911-3654		2463	0.880346761278824%
352 	FT911-1322		2464	0.8801532467324128%
352 	FT911-2729		2465	0.8800020174318277%
352 	FT911-2427		2466	0.8798597688603544%
352 	FT911-3722		2467	0.8785710327443746%
352 	FT911-3385		2468	0.8780262498664857%
352 	FT911-4789		2469	0.8775680554680039%
352 	FT911-4184		2470	0.8761843035727459%
352 	FT911-803		2471	0.8756964859244577%
352 	FT911-5211		2472	0.8755264924009095%
352 	FT911-694		2473	0.875457335109877%
352 	FT911-1519		2474	0.8748552436403274%
352 	FT911-1373		2475	0.8743279237680113%
352 	FT911-5119		2476	0.8739660863914509%
352 	FT911-3498		2477	0.8725232160102415%
352 	FT911-4746		2478	0.8715282930472816%
352 	FT911-4060		2479	0.8714651728672008%
352 	FT911-4855		2480	0.8705624663054425%
352 	FT911-3538		2481	0.8692135038898036%
352 	FT911-4831		2482	0.868786763283595%
352 	FT911-5201		2483	0.8681798286713154%
352 	FT911-471		2484	0.8680402273696816%
352 	FT911-2386		2485	0.8665385593169743%
352 	FT911-3371		2486	0.8665156929027423%
352 	FT911-199		2487	0.8664927909956278%
352 	FT911-4432		2488	0.8664182562809877%
352 	FT911-1192		2489	0.8651393949804379%
352 	FT911-3127		2490	0.8632203645614561%
352 	FT911-439		2491	0.863209272127501%
352 	FT911-2587		2492	0.8624846841307938%
352 	FT911-4596		2493	0.8623037588770452%
352 	FT911-3857		2494	0.861619148128048%
352 	FT911-3094		2495	0.8603087289660156%
352 	FT911-1264		2496	0.8602514658197397%
352 	FT911-1121		2497	0.8595458929739792%
352 	FT911-1486		2498	0.8585623325062207%
352 	FT911-3187		2499	0.8583778906676588%
352 	FT911-3487		2500	0.8578920984565385%
352 	FT911-298		2501	0.8577270926020694%
352 	FT911-242		2502	0.8550743755336904%
352 	FT911-94		2503	0.8527500882297429%
352 	FT911-5305		2504	0.8518373089567993%
352 	FT911-4892		2505	0.8517549710597679%
352 	FT911-4846		2506	0.8507396880834373%
352 	FT911-758		2507	0.8491012848008467%
352 	FT911-1981		2508	0.8485663312383713%
352 	FT911-5081		2509	0.8483866809982545%
352 	FT911-2738		2510	0.8477926265549555%
352 	FT911-2009		2511	0.8477089776888432%
352 	FT911-1661		2512	0.8471436388302462%
352 	FT911-4199		2513	0.8468545874325396%
352 	FT911-3935		2514	0.8446808188842818%
352 	FT911-5301		2515	0.8412683340893762%
352 	FT911-1501		2516	0.8409360579209576%
352 	FT911-1294		2517	0.840642293388537%
352 	FT911-619		2518	0.8402392439069383%
352 	FT911-488		2519	0.8398021837721923%
352 	FT911-4930		2520	0.839513891345885%
352 	FT911-3888		2521	0.8394547161403058%
352 	FT911-3766		2522	0.8388564257075511%
352 	FT911-3591		2523	0.8382362280992425%
352 	FT911-712		2524	0.837766764983874%
352 	FT911-3304		2525	0.8373789561569188%
352 	FT911-2094		2526	0.8370248379333721%
352 	FT911-3760		2527	0.836929233029309%
352 	FT911-3815		2528	0.8368580916430005%
352 	FT911-620		2529	0.8363072801922923%
352 	FT911-3030		2530	0.8356087260854578%
352 	FT911-3870		2531	0.8352152341313612%
352 	FT911-1111		2532	0.8351038065101769%
352 	FT911-4047		2533	0.8345125125729026%
352 	FT911-1629		2534	0.83414195372179%
352 	FT911-4365		2535	0.8322143358857826%
352 	FT911-502		2536	0.8319519685317406%
352 	FT911-707		2537	0.8317343393319465%
352 	FT911-4404		2538	0.8299343114893794%
352 	FT911-3897		2539	0.8296893882715898%
352 	FT911-2586		2540	0.8278842585572441%
352 	FT911-4824		2541	0.8270646038885495%
352 	FT911-501		2542	0.8269948250950527%
352 	FT911-1092		2543	0.8262727859800084%
352 	FT911-5160		2544	0.8262056381326207%
352 	FT911-4825		2545	0.826123180319167%
352 	FT911-1524		2546	0.8258292669397328%
352 	FT911-3580		2547	0.8252806290908351%
352 	FT911-4820		2548	0.825261137196527%
352 	FT911-4091		2549	0.8249933737336913%
352 	FT911-4409		2550	0.8248862031368407%
352 	FT911-2642		2551	0.8241959073431462%
352 	FT911-2371		2552	0.8234279775710245%
352 	FT911-2045		2553	0.8220967340795501%
352 	FT911-617		2554	0.8215508895517698%
352 	FT911-4495		2555	0.8208969511190828%
352 	FT911-2631		2556	0.8204416151556466%
352 	FT911-3672		2557	0.8186930749792667%
352 	FT911-337		2558	0.8175630375687606%
352 	FT911-1771		2559	0.8175437610224323%
